Date,ADBE,AVGO,BRK-B,COST,DECK,HD,HUBB,INTC,JNJ,KO,MANH,MRK,NDSN,PEP,PG,POOL,RPM,SMCI,STLD,WLK,FedFundsRate,CPI,WeeklyInflationRate,UnemploymentRate,AVGO_trend,BRK-B_trend,JNJ_trend,PG_trend,HD_trend,MRK_trend,KO_trend,PEP_trend,COST_trend,ADBE_trend,INTC_trend,WLK_trend,SMCI_trend,DECK_trend,MANH_trend,NDSN_trend,POOL_trend,HUBB_trend,STLD_trend,RPM_trend,risk_free_rate_weekly
2020-07-13,-0.0724581679425091,-0.0210682306286634,0.0429743076689224,-0.0044141328644645,0.0270863752256536,0.0410620428883523,0.058243233104644,0.0078952050321481,0.0490272474569963,0.0369878202644251,0.0477187781903569,0.0409229188052095,0.022158880905853,0.0014874155963469,0.0140446640376221,0.0570935867785025,0.030247079172043,0.0274963736912854,0.0391473263604076,0.0588904210050362,-1.0501745771662467,-1.596684950558284,-0.4191707208602728,2.615694884887844,1.0117471083723302,0.9789366868516436,-0.292092460690091,1.7039902322921303,1.6948249335361256,0.6451568849159969,0.618357030058595,1.0595137607127278,-0.5561262832208335,0.3841335172839217,1.563812568458513,-0.4889723159469598,-0.3692619086666382,-1.082822897197349,-0.7582302318213513,0.94550805349164,-0.4783034637000841,2.127691736068781,-1.7247365876220844,0.2613624523901846,2.5e-05
2020-07-20,-0.0048795518329848,-0.0221290268991177,0.0197106829204183,0.0030479417949338,0.0220014150091916,0.0189339550319553,0.0051549558945629,-0.1568332868798279,-0.0082358976466462,0.0356683311800012,0.0036814818054549,-0.0346812824268942,0.0090284696790177,0.0103965103859728,0.002626815289888,0.0335610044323482,0.0265326203144458,-0.0433098275553623,0.0380453952145969,0.0037674315510554,-1.0501745771662467,-1.596684950558284,-0.4191707208602728,2.615694884887844,0.8042092399882624,0.9789366868516436,-0.3707575384035372,1.919808356703903,1.7766972922339703,0.3254176569142978,1.4861908898285872,0.7060205643400218,-0.5561262832208335,0.2864995816409248,2.124870305892365,-0.8483375120043639,-0.3139179862374861,-0.7369093243822754,-0.5554815451754228,0.4072346865948592,0.8158159884884503,2.38009759471919,2.4905027095180707,1.1401165245997027,2.5e-05
2020-07-27,0.0325579462366949,0.0358416907760459,0.0064774546533068,-0.000767121503969,0.0168627126024605,0.0006782266925011,0.0179500659089875,-0.0565329681897589,-0.0159329893175385,-0.0257782121064055,0.0038776226543928,0.0407261003348589,0.00728291082921,0.0117595238971994,0.0475341504865027,0.0408520612058387,0.0238421134773674,0.1155686015456052,-0.0150917304062497,-0.0259157802848095,-1.0501745771662467,-1.596684950558284,-0.4191707208602728,2.615694884887844,0.9079781741802962,0.6662919858152546,-0.292092460690091,1.7039902322921303,1.5310802161404358,0.0056784289125987,0.8663095614214499,0.2346963025097471,-0.5561262832208335,-0.0064022252880659,2.3288913013228565,-0.7285491133185625,-0.3692619086666382,-0.9444574680713196,-0.8596045751443155,0.6225440333535716,-0.1253617949213929,2.4221652378275915,-0.8644836698383792,2.144406892839152,2.5e-05
2020-08-03,0.0118158082315862,0.0289818211342409,0.0699764890880718,0.0494987434226426,0.0062604787956428,0.0231646848853703,0.0537896836162903,0.0062852708771989,0.0194841315507849,0.011854092707668,-0.0131537960558284,0.009720886986563,0.0300572820082036,-0.0066833298146526,0.0185328553985766,0.0375748331217447,0.0334600710897698,-0.0042890174456173,0.0394018530119717,0.0601832487890894,-1.0501745771662467,-1.596684950558284,-0.4191707208602728,2.615694884887844,0.7004403057962285,1.395796288233495,-0.292092460690091,2.1356264811156755,1.6129525748382807,0.4319973995815308,0.8663095614214499,0.4703584334248845,-0.5561262832208335,0.5794013885699156,2.022859808177119,-0.4889723159469598,-0.3692619086666382,-1.0136401826343344,-0.656855888498387,0.1919253398361468,0.5805215426359894,2.127691736068781,0.2538451232804374,2.081638744824186,1.923076923076923e-05
2020-08-10,-0.0043819676326459,0.0057988132425583,0.0070651662044767,-0.0135815311895729,0.0244585932702698,0.0328009817953531,0.0286156207750514,0.0248186023471217,-0.0024225871578709,0.0135985000889444,-0.019993646610121,0.0303628684334678,0.0361996383942544,0.0059968937450971,0.0116061386762646,-0.0282410400479588,-0.0008302183722616,-0.1351888693120913,0.0863459813235811,0.0552095609885543,-1.0459306042484855,-1.5484271441764803,1.3465279902513851,1.7342976212368229,0.5966713716041947,1.604226088924421,-0.3707575384035372,1.3802630456744716,1.285463140046901,0.1122581715798317,1.1142620927843048,-0.3544590247780962,-0.5561262832208335,0.2864995816409248,1.8698440616042504,-0.6087607146327612,-0.3692619086666382,-1.1520056117603636,-0.4541072018524586,0.299580013215503,-0.0077145719951625,2.253894665393985,2.7485785848531825,0.198594304375219,1.923076923076923e-05
2020-08-17,0.0572385942087374,0.0067108363394345,-0.0167330959695779,0.0247708826359547,-0.0292985930096766,0.009552783296405,-0.0155157483715242,0.0079772063920238,0.0304909118796732,-0.0241487292270988,0.0160837421587465,0.0179684322722313,-0.0851601127561175,-0.0079962686329569,0.0173206757910922,0.0459182614021496,0.0174480862337955,0.0168582952267044,-0.0439417205119818,-0.0687225426014556,-1.0459306042484855,-1.5484271441764803,-0.4191707208602728,1.7342976212368229,0.8042092399882624,1.0831515871971065,-0.292092460690091,1.919808356703903,1.367335498744746,0.0056784289125987,0.9902858271028772,0.8238516297975905,-0.5561262832208335,0.6770353242129126,2.175875554749988,-0.7285491133185625,-0.3692619086666382,-1.0136401826343344,-1.1637276051132082,1.0531627268709962,-0.1253617949213929,2.1697593791771825,0.5119209986155491,2.3327113368840484,1.923076923076923e-05
2020-08-24,0.0913317296589624,0.0448459512920826,0.0536084981372846,0.0109112460377351,0.0047757042250826,0.0108035583204513,0.0138161747280738,0.0233359878029522,0.0057608427289934,0.0539340512668566,0.05460532815921,0.0078840409116034,-0.0058705096239982,0.0255017596949147,0.0096765535212723,-0.0074091286185483,0.0,0.0199698464284332,0.0206150255801791,0.0774922698347788,-1.0459306042484855,-1.5484271441764803,-0.4191707208602728,1.7342976212368229,0.4929024374121608,0.7705068861607176,-0.3707575384035372,2.1356264811156755,0.9579737052555212,-0.1009013137546342,0.8663095614214499,0.4703584334248845,-0.5561262832208335,0.7746692598559095,1.971854559319496,3.703621638056089,-0.3692619086666382,-1.0136401826343344,-0.9609789184672796,-0.2386933536812778,-0.2430090178476233,1.664947661876365,-0.4343572109465266,0.8262757845248748,1.923076923076923e-05
2020-08-31,-0.0474401670749347,0.0525778022113914,-0.0010523711934453,-0.0051671116801613,-0.0632633814396068,-0.0580877645330837,-0.0051584927718933,-0.0069402507997364,-0.0264320720308066,0.0242825626591918,-0.0635639948823799,-0.0047868873063371,-0.0036910015471928,-0.008432053847371,-0.0058365900615636,-0.1084920275126766,-0.0144657982580718,-0.0565201756106514,0.0152317731504079,0.0315479194199741,-1.0459306042484855,-1.5484271441764803,-0.4191707208602728,1.7342976212368229,1.2192849767563978,1.395796288233495,-0.3707575384035372,2.783080854350993,1.0398460639533662,0.3254176569142978,1.1142620927843048,-0.0009658284053902,-0.5561262832208335,1.0675710667849003,2.532912296753348,-0.4889723159469598,-0.3692619086666382,-1.0136401826343344,-1.062353261790244,-0.1310386803019216,-0.2430090178476233,1.664947661876365,-0.7784583780600087,0.198594304375219,1.923076923076923e-05
2020-09-07,-0.0418546900754285,-0.0089540114313972,-0.0017864356694451,-0.0214675862653325,0.0311040273004405,0.0301389363029844,-0.0250052303338303,-0.0159744536388711,-0.0054513414386929,0.0003919209359535,0.0036575298045795,-0.0089157832527793,0.0256313036733859,-0.0142220198309499,0.0013046000998853,0.0180339534920193,-0.0086409908978742,0.0046985451798557,-0.0433789844600498,0.020537954312811,-1.0501745771662467,-1.5143363079254324,0.8235375592596388,1.4404985333531488,0.5966713716041947,0.2494323844334029,-0.3707575384035372,2.243535543321562,1.1217184226512111,0.3254176569142978,0.7423332957400225,-0.1187968938629588,-0.5561262832208335,0.8723031954989064,2.124870305892365,-0.7285491133185625,-0.3692619086666382,-0.8060920389452901,-1.2651019484361723,-0.0233840069225654,-0.713597909552545,1.4546094463343575,-2.154863046513937,0.3241306004051502,2.1153846153846157e-05
2020-09-14,-0.0080619884615262,8.330376159126907e-05,0.0012848806841494,-0.0093473518583002,0.0280498244049027,-0.0041254874771443,-0.0122906314572505,0.0123780853681223,0.0094735207330329,-0.0119467472601317,0.0212218184649004,0.0157432827572798,0.0017218685992816,-0.0319564027588686,-0.0055742457654032,0.0031300953781505,-0.0214927212649256,0.050272778358803,0.0920559208978288,0.0510141344649119,-1.0501745771662467,-1.5143363079254324,-0.4191707208602728,1.4404985333531488,0.3891335032201269,0.2494323844334029,-0.3707575384035372,1.7039902322921303,0.7123566291619866,0.5385771422487639,0.7423332957400225,-0.0009658284053902,-0.5561262832208335,0.6770353242129126,1.7678335638890044,-0.249395518575357,-0.3692619086666382,-0.8752747535083049,-1.4678506350821008,1.0531627268709962,-0.9488923554050056,2.253894665393985,-1.2946101287302318,0.8890439325398404,2.1153846153846157e-05
2020-09-21,0.0261576543805699,-0.0081449624681331,-0.0355621168913692,0.0197047239463508,0.0301565053946806,-0.0241290926116509,-0.0374739209001813,0.0010023176412334,-0.0235954716981131,-0.0264743967245142,-0.0104953821663701,-0.026533353954627,-0.0433334349896818,0.015821284104093,0.0018199528254245,0.0459403255580368,-0.0101279710572046,-0.046011071292111,-0.0989696482978146,-0.1010835041305763,-1.0501745771662467,-1.5143363079254324,-0.4191707208602728,1.4404985333531488,0.2853645690280931,-0.1674272169484487,-0.1347623052631987,2.1356264811156755,0.8761013465576765,0.8583163702504629,0.618357030058595,0.1168652370521784,-0.5561262832208335,0.8723031954989064,1.7678335638890044,-0.6087607146327612,-0.3692619086666382,-0.7369093243822754,-0.5554815451754228,0.7301987067329276,-0.8312451324787754,2.253894665393985,-1.2085848369518613,-0.8056960638642301,2.1153846153846157e-05
2020-09-28,-0.0016466058337819,0.0092017034705549,0.0034687371733181,0.0362833879567048,0.1030156547056644,0.0400672789063192,0.0275743092840734,0.0214255664530784,0.0039816707343931,0.013136307420019,0.0153797687357959,-0.0256843064632754,0.0370208978810859,0.0337699922241563,0.0036331686086705,0.0244046805759767,0.0187376651095814,0.0046673843025435,0.0291058638857246,0.0564728503082698,-1.0501745771662467,-1.5143363079254324,-0.4191707208602728,1.4404985333531488,0.0778267006440254,-0.4800719179848375,-0.292092460690091,1.2723539834685853,0.5486119117662968,1.178055598252162,0.618357030058595,0.1168652370521784,-0.5561262832208335,0.3841335172839217,1.410796821885644,-1.087914309375967,-0.3692619086666382,-1.359553755449408,-1.2651019484361723,0.0842706664567906,-0.0077145719951625,1.9594211636351755,-1.4666607122869728,-0.3663190277594711,2.1153846153846157e-05
2020-10-05,0.0483726464020617,0.0556847961265236,0.0213088368030618,0.0407031047761221,0.058261026352556,0.0236655337027573,0.0477784298401693,0.0354833167268018,0.0323441355186042,0.0293760356330865,0.0654966721320216,-0.0054457481938033,0.0562264707811648,0.0027526715855996,0.0347522947786596,0.0736082598389418,0.0556631376694947,0.0727835725072636,0.1061942183847397,0.0797125312336219,-1.0501745771662467,-1.4982169991547467,0.1668850258371627,0.9997999015276384,0.2853645690280931,-0.4800719179848375,-0.3707575384035372,1.4881721078803578,0.6304842704641417,0.5385771422487639,0.3704044986957401,-0.3544590247780962,-0.5561262832208335,0.3841335172839217,1.7168283150313814,-0.249395518575357,-0.3692619086666382,-0.8752747535083049,-1.3664762917591369,0.4072346865948592,-0.3606562407738538,1.4546094463343575,-1.2085848369518613,1.2028846726146682,1.923076923076923e-05
2020-10-12,0.0013143294115345,0.0051764296967042,-0.0174795490620174,0.0326965209095133,0.0442260110944963,0.0060852897472227,0.0034010559018817,0.0253692158490428,-0.0190102137016955,-0.0153512140669964,-0.0004902259976256,-0.0065952678233559,0.0366320598432636,0.0237643840731431,0.010285675749037,0.0371953840294509,0.0307196702360179,-0.0151569174601907,0.0248619927639031,0.0130283532592481,-1.0501745771662467,-1.4982169991547467,-0.4191707208602728,0.9997999015276384,0.3891335032201269,-0.5842868183303005,-0.0560972275497525,1.3802630456744716,0.5486119117662968,0.8583163702504629,0.4943807643771675,-0.3544590247780962,-0.5561262832208335,-0.1040361609310629,1.308786324170398,-0.8483375120043639,-0.4246058310957905,-0.8752747535083049,-1.1637276051132082,1.2684720736297086,-0.2430090178476233,1.0760006583587445,-1.1225595451734909,-0.3663190277594711,1.923076923076923e-05
2020-10-19,-0.0284793904690137,-0.0156608313059449,0.0037752019155896,-0.0181895589125354,-0.0271043307457611,-0.0161994980832097,0.0610083025547694,-0.1100442890927662,-0.0193114133305949,0.0097940744713245,-0.0435507105926232,0.0,-0.0047946802177269,-0.0153104323996327,-0.0139209437913498,0.0063154078413745,0.0018045534878117,-0.0670575601314525,-0.0242588689398598,0.0240069083427996,-1.0501745771662467,-1.4982169991547467,-0.4191707208602728,0.9997999015276384,0.1815956348360592,-0.6885017186757635,-0.292092460690091,1.0565358590568128,0.4667395530684518,0.6451568849159969,0.618357030058595,-0.4722900902356649,-0.5561262832208335,0.4817674529269187,1.6148178173161356,-0.8483375120043639,-0.4246058310957905,-1.9130154719535253,-1.2651019484361723,-0.1310386803019216,-0.3606562407738538,1.4546094463343575,-1.5526860040653434,-1.3078412479839547,1.923076923076923e-05
2020-10-26,-0.0847492198495074,-0.0619499124969661,-0.0508204244096714,-0.0453282178449445,-0.0072097644053363,-0.057561896990551,-0.0513724829518169,-0.081327861935233,-0.0559762090452687,-0.0486935235828055,-0.1231668738910638,-0.057872737736888,-0.0680767989808397,-0.0449270723043006,-0.031737316061962,-0.0328440421408531,-0.0560757567275405,-0.107619767878069,-0.0337629769825049,-0.0563772860155685,-1.0501745771662467,-1.4982169991547467,-0.4191707208602728,0.9997999015276384,0.2853645690280931,-0.8969315193666892,-0.3707575384035372,0.6248996102332676,0.3848671943706069,0.7517366275832299,0.4943807643771675,-0.7079522211508023,-0.5561262832208335,-0.2993040322170568,1.4618020707432668,-0.7285491133185625,-0.4246058310957905,-1.7746500428274965,-1.974722351696922,0.4072346865948592,-0.9488923554050056,1.1601359445755473,-1.6387112958437138,-0.1780145837145744,1.923076923076923e-05
2020-11-02,0.1063073096185385,0.0886365896783503,0.034423043175497,0.0804795461089864,0.0667798022458008,0.0657268585096095,0.0548417569193058,0.025067787095917,0.0374880948215015,0.0289221726375825,0.1028070282517819,0.0684746047424436,0.0890762097702,0.0381873124792233,0.0447121434253927,0.0945030507074846,0.0925947566190059,0.2310738731338264,0.0177889439022118,0.0622595901057392,-1.0501745771662467,-1.4982169991547467,-0.4191707208602728,0.9997999015276384,0.1815956348360592,-0.5842868183303005,-0.3707575384035372,0.6248996102332676,0.1392501182770722,-0.2074810564218673,-0.0015242983485421,-1.179276482981077,-0.5561262832208335,-0.9827415817180354,1.155770577597529,-0.9681259106901652,-0.4246058310957905,-1.9130154719535253,-2.0760966950198863,-1.530549434233552,-0.9488923554050056,0.9077300859251384,-2.0688377547355663,-0.1780145837145744,1.7307692307692306e-05
2020-11-09,-0.0511291435927215,-0.018706582083296,0.0889154489956085,-0.0176839501735197,-0.0709978279554413,-0.0248733492603285,0.0129651434541953,0.0088268018944728,0.0537783854484243,0.0808895134472471,-0.0114540441252327,0.0090843176038946,-0.0414887708735093,0.0457438254772304,0.0073306578968364,-0.1103712418724052,-0.0266999678869592,0.055774094086094,0.0805241102213853,0.0250592427694358,-1.0501745771662467,-1.468581499799947,0.6569654609402332,0.9018668722330804,0.1815956348360592,0.4578621851243288,-0.292092460690091,1.164444921262699,1.285463140046901,0.964896112917696,0.4943807643771675,-0.825783286608371,-0.5561262832208335,-0.0064022252880659,1.8188388127466275,-1.087914309375967,-0.4246058310957905,-1.7746500428274965,-1.6705993217280293,-0.346348027060634,-0.0077145719951625,1.412541803225956,-1.3806354205086022,-1.4333775440138858,1.7307692307692306e-05
2020-11-16,-0.0136787466660615,0.0263186738330327,-0.0018028478823783,0.0060182501691725,-0.0154917732882946,-0.0265540469903046,0.0127989874477743,-0.0015398213068422,-0.0236156017742871,-0.0145929897430787,0.0290741241400152,-0.0078924618808414,0.0008915102113256,-0.0089147759677256,-0.0345158617989551,-0.000432279089869,-0.0055529298396038,0.0138841477888351,0.0181978274427594,-0.0012222378349948,-1.0501745771662467,-1.468581499799947,-0.4191707208602728,0.9018668722330804,0.4929024374121608,0.3536472847788658,-0.292092460690091,0.6248996102332676,1.1217184226512111,0.4319973995815308,0.7423332957400225,-0.5901211556932335,-0.5561262832208335,-0.2016700965740598,2.124870305892365,-0.3691839172611584,-0.4246058310957905,-1.9821981865165403,-2.0760966950198863,-0.7769667205780587,-0.713597909552545,0.865662442816737,-1.2946101287302318,-1.80998643210368,1.7307692307692306e-05
2020-11-23,0.0304803960560784,0.0303132430178501,0.0199991571066495,0.0190755207543986,0.0524250585837862,0.022904895149612,0.0302278349042142,0.0453845724061912,-0.0161246037727273,0.0005693476287351,0.0382610325167156,-0.0073339389692472,0.0112320317098741,0.0082277179993268,-0.0049534990013417,0.0095626610542016,-0.0208846286003236,-0.0096860535322182,0.0680850879959902,0.0493608172630333,-1.0501745771662467,-1.468581499799947,-0.4191707208602728,0.9018668722330804,0.1815956348360592,-0.1674272169484487,-0.3707575384035372,-0.0225547630020501,1.94044200962966,0.3254176569142978,0.8663095614214499,-1.2971075484386456,-0.5561262832208335,-0.6898397747890446,2.175875554749988,-1.087914309375967,-0.4799497535249426,-1.7746500428274965,-2.0760966950198863,-0.992276067336771,-1.4194812471099274,0.1505125099739119,-2.154863046513937,-0.2407827317295399,1.7307692307692306e-05
2020-11-30,0.0188038514216235,0.0423598073024811,-0.0008637311406015,-0.0385182178727542,0.1093515343229054,-0.0434798048077252,0.0015379283168555,0.0956796614722956,0.05079276372451,0.021821949361541,0.0465910953877362,0.0260456600971339,-0.0193276861628405,0.008644723382023,-0.0082244970669687,-0.05493712649094,-0.0071858700190849,0.0330522942421469,0.0316068653730676,0.0615623237124711,-1.0501745771662467,-1.468581499799947,-0.4191707208602728,0.9018668722330804,0.2853645690280931,-0.1674272169484487,-0.3707575384035372,0.0853542992038361,1.367335498744746,0.5385771422487639,1.3622146241471595,-0.9436143520659396,-0.5561262832208335,-0.2016700965740598,1.6658230661737583,-1.2077027080617682,-0.4246058310957905,0.1624659649369158,-1.3664762917591369,-0.6693120471987025,-1.066539578331236,1.2022035876839487,-1.1225595451734909,-0.4918553237894023,1.7307692307692306e-05
